Time,CUMPH,LAI,PARi1,PARi2,PARi3,PARi4,PLA,PLSC__1,PLSC__2,PLSC__3,PLSC__4,PLSC__5,PLSC__6,PLSC__7,PLSC__8,PLSC__9,PLSC_10,PLSC_11,PLSC_12,PLSC_13,PLSC_14,PLSC_15,PLSC_16,PLSC_17,PLSC_18,PLSC_19,PLSC_20,PLSC_21,PLSC_22,PLSC_23,PLSC_24,PLSC_25,SENLA,SUMDTT5,avIcrop,avSLA,DSsen,evenTransIntRatio,fdsen,GAI,GPLA,LAImax,LAL_1,LAL_2,LAL_3,LAL_4,LLsen,LN_,MLAL1,MLAL2,MLAL3,MLAL4,Nsen,PLAG,PLAGMS,PLALR,PLALR_a,PLALR_d,PLALR_l,PLALR_n,PLSCGR__1,PLSCGR__2,PLSCGR__3,PLSCGR__4,PLSCGR__5,PLSCGR__6,PLSCGR__7,PLSCGR__8,PLSCGR__9,PLSCGR_10,PLSCGR_11,PLSCGR_12,PLSCGR_13,PLSCGR_14,PLSCGR_15,PLSCGR_16,PLSCGR_17,PLSCGR_18,PLSCGR_19,PLSCGR_20,PLSCGR_21,PLSCGR_22,PLSCGR_23,PLSCGR_24,PLSCGR_25,potSLA,sumLAL,sumMLAL,sumplsc,V1,V2,ActTrans,EC,EC_lgend,exk_GlobRad,GlobRad,GROLF,int_stor,interception,ISTAGE,kPAR,LFWT_m2,LFWT_pl,NcLAL__1,NcLAL__2,NcLAL__3,NcLAL__4,NetRain,NLeaf_m2,P,P5,PAR,Phint,plants,PotTrans,ra,Rad_Int,rain,rc0,sat_def,SENL,SIC,sln,TMPM,TMPMN,TMPMX,TransIntRatio,TransRatio,TSumInc
[d],[-],[m2/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/d],[degreedays],,[squarecm/g],cm2/(plant*d),[-],[],[],[cm2/plant],[],[m2/m2],[m2/m2],[m2/m2],[m2/m2],cm2/(plant*d),[n],[g/m2],[g/m2],[g/m2],[g/m2],cm2/(plant*d),[cm2/day],,[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],,[m2/m2],[g/m2],[cm2/pl],,,[mm.d-1],,[-],[-],[MJ/m²/d],[g/(pl*d)],[-],[-],,,[g/m2],[g/pl],[%],[%],[%],[%],[-],g/m2,[-],[-],[MJ/m²*d],[°Cd],,[mm.d-1],[-],[W/m²],[mm],[-],[mbar],,[mm.m2.m2],g/m2 leaf,[°C],[°C],[°C],[-],[-],
38643,3.0303,0.473927,17.7625,16.023,14.5554,13.4703,14.8102,8.77531,3.30728,2.72764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62238,227.829,0,1,0,0.473927,14.8102,0.473927,0.149287,0.139145,0.112226,0.0732691,0,3,6.76476,6.27384,4.83851,2.92474,0,0,0,0,0,0,0,0,0,0,0.203753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.829,0.473927,20.8018,14.8102,0,0,0.228781,21.531,40,0.5,6.26,0.00108299,0,0,1,0.7,20.8018,0.0650058,5.39851,5.20353,4.7196,4.45448,0,1.04323,1006.9,11.67,3.13,91.74,320,0.272497,53.384,72.5,0,50,2.3,0,0.15,2.23195,8.5,5.2,11.27,0.83957,0.83957,8.5
38644,3.11642,0.482102,22.246,20.0386,18.1789,16.8054,15.0657,8.77531,3.30728,2.72764,0.255456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77673,227.068,0,1,0,0.482102,15.0657,0.482102,0.151862,0.141545,0.114162,0.0745329,0,4,6.90453,6.40346,4.93848,2.98517,0,0,0,0,0,0,0,0,0,0,0,0.255456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.068,0.482102,21.2316,15.0657,0,0,0.376245,21.6171,40,0.5,7.85,0.00134313,0,0,1,0.7,21.2316,0.0663489,5.36181,5.16835,4.6882,4.42514,0,1.0719,1006.89,11.67,3.925,91.74,320,0.461302,43.4918,90.8,0,50,3.6,0,0.15,2.26174,8.55063,3.51,12.4,0.815617,0.815617,7.9
38645,3.22324,0.486266,9.2855,8.34907,7.5615,6.98075,15.1958,8.77531,3.30728,2.72764,0.38558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60104,226.784,0,1,0,0.486266,15.1958,0.486266,0.153174,0.142768,0.115148,0.0751767,0,4,6.97289,6.46686,4.98737,3.01472,0,0,0,0,0,0,0,0,0,0,0,0.130124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.784,0.486266,21.4418,15.1958,0,0,0.151236,21.724,40,0.5,3.27,0.000656872,0,0.0723153,1,0.7,21.4418,0.0670058,5.398,5.20305,4.71917,4.45407,2.62768,1.08384,1006.93,11.67,1.635,91.74,320,0.174021,53.0714,37.9,2.7,50,2.7,0,0.15,2.24815,9.98599,4.9,13.87,0.907504,0.869067,9.8
38646,3.34423,0.493524,14.1855,12.7432,11.5313,10.6383,15.4226,8.77531,3.30728,2.72764,0.612395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41693,226.046,0,1,0,0.493524,15.4226,0.493524,0.15546,0.144899,0.116866,0.0762988,0,4,7.10004,6.58479,5.07832,3.0697,0,0,0,0,0,0,0,0,0,0,0,0.226815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.046,0.493524,21.8329,15.4226,0,0,0.128878,21.8449,40,0.5,5,0.00122192,0,0.0729399,1,0.7,21.8329,0.0682277,5.40468,5.20945,4.72488,4.45941,9.52706,1.09369,1006.96,11.67,2.5,91.74,320,0.13042,55.3216,57.9,9.6,50,1.8,0,0.15,2.24915,11.1,6.89,13.59,0.992418,0.988178,11.1
38647,3.48158,0.49972,7.9625,7.14149,6.45266,5.9458,15.6162,8.77531,3.30728,2.72764,0.806015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17643,225.543,0,1,0,0.49972,15.6162,0.49972,0.157412,0.146718,0.118334,0.0772567,0,4,7.20524,6.68235,5.15356,3.11518,0,0,0,0,0,0,0,0,0,0,0,0.193619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.543,0.49972,22.1563,15.6162,0,0,0.237332,21.9823,40,0.5,2.81,0.00101089,0,0.0740286,1,0.7,22.1563,0.0692386,5.35562,5.16242,4.68291,4.4202,1.72597,1.11855,1006.99,11.67,1.405,91.74,320,0.237332,33.7595,32.5,1.8,50,2.8,0,0.15,2.26645,12.6,11.65,13.69,1,1,12.6
38648,3.58513,0.506326,10.878,9.74305,8.79208,8.09315,15.8227,8.77531,3.30728,2.72764,1.01248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98416,224.944,0,1,0,0.506326,15.8227,0.506326,0.159493,0.148657,0.119898,0.0782781,0,4,7.31993,6.78872,5.2356,3.16477,0,0,0,0,0,0,0,0,0,0,0,0.206464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.944,0.506326,22.509,15.8227,0,0,0.193309,22.0858,40,0.5,3.84,0.00110212,0,0.0749579,1,0.7,22.509,0.0703407,5.39783,5.20288,4.71903,4.45394,1.02504,1.12641,1006.92,11.67,1.92,91.74,320,0.193309,47.2104,44.4,1.1,50,2.5,0,0.15,2.25408,9.5,5.69,11.68,1,1,9.5
38649,3.67124,0.51049,7.7665,6.94606,6.25959,5.75567,15.9528,8.77531,3.30728,2.72764,1.1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88764,224.639,0,1,0,0.51049,15.9528,0.51049,0.160804,0.14988,0.120884,0.0789218,0,4,7.39015,6.85384,5.28582,3.19513,0,0,0,0,0,0,0,0,0,0,0,0.130121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.639,0.51049,22.7249,15.9528,0,0,0.116035,22.172,40,0.5,2.74,0.000674728,0,0.075949,1,0.7,22.7249,0.0710154,5.35009,5.15712,4.67818,4.41578,12.6241,1.14209,1006.89,11.67,1.37,91.74,320,0.116035,49.0353,31.7,12.7,50,1.9,0,0.15,2.25563,7.9,5.97,10.33,1,1,7.9
38650,3.80859,0.512026,1.7395,1.55431,1.39951,1.28595,16.0008,8.77531,3.30728,2.72764,1.1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57727,224.548,0,1,0,0.512026,16.0008,0.512026,0.161288,0.150331,0.121248,0.0791593,0,4,7.41538,6.87724,5.30387,3.20604,0,0,0,0,0,0,0,0,0,0,0,0.0479958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.548,0.512026,22.8025,16.0008,0,0,0.102366,22.3093,40,0.5,0.61,0.000242512,0,0.0765736,1,0.7,22.8025,0.0712579,5.37327,5.17934,4.69801,4.43431,28.5234,1.14187,1006.99,11.67,0.305,91.74,320,0.102366,30.345,7.1,28.6,50,1.5,0,0.15,2.23682,12.6,10.31,13.71,1,1,12.6
38651,3.94593,0.519896,10.2655,9.16954,8.25365,7.58204,16.2468,8.77531,3.30728,2.72764,1.43654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40569,223.725,0,1,0,0.519896,16.2468,0.519896,0.163767,0.152642,0.123111,0.080376,0,4,7.55706,7.00863,5.4052,3.26729,0,0,0,0,0,0,0,0,0,0,0,0.245945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.725,0.519896,23.2382,16.2468,0,0,0.281102,22.4466,40,0.5,3.62,0.00136138,0,0.0768039,1,0.7,23.2382,0.0726193,5.35379,5.16066,4.68134,4.41873,4.6232,1.16041,1006.99,11.67,1.81,91.74,320,0.281102,26.7789,41.9,4.7,50,2.6,0,0.15,2.2663,12.6,11.04,14.2,1,1,12.6
38652,4.10072,0.532278,13.573,12.1029,10.8764,9.97835,16.6337,8.77531,3.30728,2.72764,1.82347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44704,222.616,0,1,0,0.532278,16.6337,0.532278,0.167668,0.156277,0.126043,0.0822902,0,4,7.77557,7.21129,5.56149,3.36176,0,0,0,0,0,0,0,0,0,0,0,0.386928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.616,0.532278,23.9101,16.6337,0,0,0.264504,22.6014,40,0.5,4.79,0.00209982,0,0,1,0.7,23.9101,0.0747191,5.33852,5.14603,4.66828,4.40653,0,1.20176,1007.02,11.67,2.395,91.74,320,0.264504,55.7584,55.4,0,50,2.6,0,0.15,2.31153,15.6311,11.01,19.16,1,1,14.2
38653,4.2555,0.548466,18.424,16.3837,14.686,13.4457,17.1396,8.77531,3.30728,2.72764,1.82347,0.505861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44529,221.209,0,1,0,0.548466,17.1396,0.548466,0.172767,0.16103,0.129877,0.0847928,0,5,8.06301,7.47787,5.76709,3.48604,0,0,0,0,0,0,0,0,0,0,0,0,0.505861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.209,0.548466,24.794,17.1396,0,0,0.532225,22.7562,40,0.5,6.5,0.00276214,0,0,1,0.7,24.794,0.0774813,5.37375,5.1798,4.69842,4.43469,0,1.24715,1007.02,11.67,3.25,91.74,320,0.532225,35.1887,75.2,0,50,4,0,0.15,2.34305,14.2,12.11,16.65,1,1,14.2
38654,4.39285,0.56178,15.0185,13.3077,11.8891,10.8559,17.5556,8.77531,3.30728,2.72764,1.82347,0.921917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34412,220.208,0,1,0,0.56178,17.5556,0.56178,0.176961,0.164938,0.133029,0.0868511,0,5,8.29629,7.69422,5.93394,3.58689,0,0,0,0,0,0,0,0,0,0,0,0,0.416056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.208,0.56178,25.5113,17.5556,0,0,0.380458,22.8936,40,0.5,5.3,0.00224166,0,0,1,0.7,25.5113,0.0797229,5.37798,5.18385,4.70204,4.43807,0,1.28806,1006.99,11.67,2.65,91.74,320,0.380458,49.2448,61.3,0,50,3.3,0,0.15,2.34847,13.5046,8.6,17.25,1,1,12.6
38655,4.54109,0.57798,17.346,15.3251,13.654,12.4399,18.0619,8.77531,3.30728,2.72764,1.82347,1.42817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43396,218.843,0,1,0,0.57798,18.0619,0.57798,0.182064,0.169695,0.136866,0.0893557,0,5,8.58877,7.96547,6.14313,3.71335,0,0,0,0,0,0,0,0,0,0,0,0,0.506256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.843,0.57798,26.4107,18.0619,0,0,0.390238,23.0418,40,0.5,6.12,0.00281057,0,0,1,0.7,26.4107,0.0825335,5.3984,5.20342,4.71951,4.45439,0,1.32661,1007.01,11.67,3.06,91.74,320,0.390238,53.4348,70.8,0,50,3.3,0,0.15,2.36145,14.8159,9.35,18.99,1,1,13.6
38656,4.67517,0.592475,16.954,14.9253,13.2536,12.0428,18.5149,8.77531,3.30728,2.72764,1.82347,1.88116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45559,217.777,0,1,0,0.592475,18.5149,0.592475,0.18663,0.173951,0.140298,0.0915967,0,5,8.84728,8.20522,6.32803,3.82511,0,0,0,0,0,0,0,0,0,0,0,0,0.452989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.777,0.592475,27.2057,18.5149,0,0,0.493933,23.1759,40,0.5,5.98,0.00248417,0,0,1,0.7,27.2057,0.0850177,5.37037,5.17656,4.69553,4.43199,0,1.37334,1006.98,11.67,2.99,91.74,320,0.493933,42.1689,69.2,0,50,3.7,0,0.15,2.3761,12.3,9.44,16.35,1,1,12.3
38657,4.79834,0.597001,5.047,4.42891,3.92116,3.55437,18.6563,8.77531,3.30728,2.72764,1.82347,2.02258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41492,217.62,0,1,0,0.597001,18.6563,0.597001,0.188055,0.175279,0.14137,0.0922963,0,5,8.92129,8.27386,6.38097,3.85711,0,0,0,0,0,0,0,0,0,0,0,0,0.141421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.62,0.597001,27.4332,18.6563,0,0,0.0568239,23.2991,40,0.5,1.78,0.000711205,0,0.0888713,1,0.7,27.4332,0.0857289,5.39735,5.20242,4.71861,4.45356,1.91113,1.38255,1006.96,11.67,0.89,91.74,320,0.0568239,63.0309,20.6,2,50,1.7,0,0.15,2.33352,11.3,8.64,13.74,1,1,11.3
38658,4.90626,0.603176,8.722,7.64621,6.76332,6.12608,18.8492,8.77531,3.30728,2.72764,1.82347,2.21555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38099,217.067,0,1,0,0.603176,18.8492,0.603176,0.19,0.177092,0.142832,0.093251,0,5,9.03649,8.38071,6.46337,3.90692,0,0,0,0,0,0,0,0,0,0,0,0,0.192964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.067,0.603176,27.7875,18.8492,0,0,0.181149,23.407,40,0.5,3.08,0.00110706,0,0.0895501,1,0.7,27.7875,0.0868359,5.38839,5.19383,4.71095,4.44639,1.21045,1.38729,1006.93,11.67,1.54,91.74,320,0.181149,49.9334,35.6,1.3,50,2.4,0,0.15,2.32377,9.9,5.92,11.62,1,1,9.9
38659,5.06104,0.614501,11.7845,10.3169,9.11408,8.2469,19.2032,8.77531,3.30728,2.72764,1.82347,2.56946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42124,216.138,0,1,0,0.614501,19.2032,0.614501,0.193568,0.180417,0.145514,0.0950018,0,5,9.24575,8.57478,6.61305,3.9974,0,0,0,0,0,0,0,0,0,0,0,0,0.35391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.138,0.614501,28.431,19.2032,0,0,0.251662,23.5618,40,0.5,4.16,0.00201087,0,0.0904764,1,0.7,28.431,0.0888468,5.33742,5.14497,4.66733,4.40565,9.10952,1.42573,1007.02,11.67,2.08,91.74,320,0.251662,53.4242,48.1,9.2,50,3.2,0,0.15,2.36371,14.2,11.39,16.8,1,1,14.2
38660,5.20166,0.619481,4.949,4.32187,3.80911,3.44022,19.3588,8.77531,3.30728,2.72764,1.82347,2.56946,0.155646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45681,215.918,0,1,0,0.619481,19.3588,0.619481,0.195137,0.18188,0.146693,0.0957718,0,6,9.33016,8.65306,6.67342,4.03389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.918,0.619481,28.6905,19.3588,0,0,0.203576,23.7024,40,0.5,1.75,0.000811079,0,0.0921751,1,0.7,28.6905,0.0896579,5.36141,5.16797,4.68786,4.42483,0.307825,1.44495,1006.99,11.67,0.875,91.74,320,0.203576,60.5583,20.2,0.4,50,3.4,0,0.15,2.35142,12.9,11.37,14.18,1,1,12.9
38661,5.31066,0.629134,13.0585,11.3912,10.0295,9.0507,19.6604,8.77531,3.30728,2.72764,1.82347,2.56946,0.457277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47973,215.079,0,1,0,0.629134,19.6604,0.629134,0.198177,0.184714,0.148979,0.0972641,0,6,9.5125,8.82217,6.80383,4.11272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.079,0.629134,29.2512,19.6604,0,0,0.54646,23.8114,40,0.5,4.61,0.00175217,0,0,1,0.7,29.2512,0.0914101,5.38475,5.19034,4.70783,4.44348,0,1.46008,1006.93,11.67,2.305,91.74,320,0.54646,31.6398,53.3,0,50,3.4,0,0.15,2.35695,10,7.52,10.9,1,1,10
38662,5.41312,0.637589,11.3925,9.91681,8.71401,7.85104,19.9247,8.77531,3.30728,2.72764,1.82347,2.56946,0.721507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44269,214.529,0,1,0,0.637589,19.9247,0.637589,0.200841,0.187196,0.150981,0.0985713,0,6,9.66507,8.96367,6.91296,4.17869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.529,0.637589,29.7204,19.9247,0,0,0.308227,23.9138,40,0.5,4.02,0.00146613,0,0,1,0.7,29.7204,0.0928762,5.33637,5.14396,4.66643,4.40481,0,1.49581,1006.92,11.67,2.01,91.74,320,0.308227,54.1568,46.5,0,50,2.5,0,0.15,2.37757,9.4,5.95,12.76,1,1,9.4
38663,5.51559,0.640503,3.626,3.15044,2.76352,2.48635,20.0157,8.77531,3.30728,2.72764,1.82347,2.56946,0.812566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25974,214.413,0,1,0,0.640503,20.0157,0.640503,0.201758,0.188052,0.151671,0.0990217,0,6,9.71451,9.00952,6.94832,4.20006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.413,0.640503,29.8724,20.0157,0,0,0.119775,24.0163,40,0.5,1.28,0.000475087,0,0.0956384,1,0.7,29.8724,0.0933513,5.3811,5.18684,4.70471,4.44057,2.50436,1.49815,1006.92,11.67,0.64,91.74,320,0.119775,53.9107,14.8,2.6,50,2,0,0.15,2.34972,9.4,8.56,9.97,1,1,9.4
38664,5.62132,0.649662,12.446,10.8067,9.47382,8.51954,20.3019,8.77531,3.30728,2.72764,1.82347,2.56946,1.0988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21942,213.617,0,1,0,0.649662,20.3019,0.649662,0.204644,0.190741,0.15384,0.100438,0,6,9.89014,9.17241,7.07395,4.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.617,0.649662,30.4125,20.3019,0,0,0.275665,24.122,40,0.5,4.39,0.00168776,0,0,1,0.7,30.4125,0.095039,5.3619,5.16844,4.68828,4.42522,0,1.51751,1006.93,11.67,2.195,91.74,320,0.275665,43.0684,50.8,0,50,1.8,0,0.15,2.36924,9.7,8.16,11.55,1,1,9.7
38665,5.72378,0.658632,11.7845,10.2117,8.93536,8.02312,20.5822,8.77531,3.30728,2.72764,1.82347,2.56946,1.3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14491,213.034,0,1,0,0.658632,20.5822,0.658632,0.207469,0.193374,0.155964,0.101824,0,6,10.0541,9.3245,7.19124,4.3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.034,0.658632,30.9168,20.5822,0,0,0.386458,24.2245,40,0.5,4.16,0.00157586,0,0,1,0.7,30.9168,0.0966149,5.33443,5.14211,4.66478,4.40326,0,1.55499,1006.92,11.67,2.08,91.74,320,0.386458,48.8066,48.1,0,50,2.9,0,0.15,2.39354,9.4,5.48,11.9,1,1,9.4
38666,5.8208,0.665689,9.702,8.39053,7.32829,6.57035,20.8028,8.77531,3.30728,2.72764,1.82347,2.56946,1.59962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05324,212.571,0,1,0,0.665689,20.8028,0.665689,0.209692,0.195446,0.157635,0.102915,0,6,10.184,9.44491,7.28411,4.40303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.571,0.665689,31.316,20.8028,0,0,0.247779,24.3215,40,0.5,3.42,0.00124766,0,0.0987948,1,0.7,31.316,0.0978625,5.3775,5.18339,4.70163,4.43769,0.201205,1.56995,1006.91,11.67,1.71,91.74,320,0.247779,35.7509,39.6,0.3,50,2.2,0,0.15,2.38366,8.9,6.95,9.97,1,1,8.9
38667,5.94397,0.667036,1.225,1.05776,0.922511,0.826132,20.8449,8.77531,3.30728,2.72764,1.82347,2.56946,1.64171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00794,212.571,0,1,0,0.667036,20.8449,0.667036,0.210116,0.195842,0.157954,0.103124,0,6,10.2046,9.46402,7.29884,4.41194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.571,0.667036,31.3794,20.8449,0,0,0.076963,24.4447,40,0.5,0.43,0.000198026,0,0.0998533,1,0.7,31.3794,0.0980606,5.35984,5.16646,4.68651,4.42357,3.90015,1.57395,1006.96,11.67,0.215,91.74,320,0.076963,32.8866,5,4,50,1.2,0,0.15,2.36439,11.3,9.79,12.79,1,1,11.3
38668,6.0508,0.668869,2.352,2.0303,1.77021,1.58491,20.9022,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932563,212.42,0,1,0,0.668869,20.9022,0.668869,0.210694,0.19638,0.158388,0.103407,0,6,10.2399,9.4968,7.32413,4.42722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.42,0.668869,31.4881,20.9022,0,0,0.275218,24.5515,40,0.5,0.83,0.000339651,0,0,1,0.7,31.4881,0.0984002,5.36266,5.16916,4.68893,4.42582,0,1.57053,1006.93,11.67,0.415,91.74,320,0.275218,54.3478,9.6,0,50,2.5,0,0.15,2.3545,9.8,7.25,11.13,1,1,9.8
38669,6.13037,0.672232,5.6105,4.84116,4.21938,3.77657,21.0072,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,0.105085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858187,212.169,0,1,0,0.672232,21.0072,0.672232,0.211753,0.197367,0.159185,0.103927,0,7,10.3036,9.55585,7.36967,4.45475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.169,0.672232,31.6839,21.0072,0,0,0.117743,24.6311,40,0.5,1.98,0.000611832,0,0,1,0.7,31.6839,0.0990121,5.33223,5.14,4.66289,4.4015,0,1.58426,1006.87,11.67,0.99,91.74,320,0.117743,62.1819,22.9,0,50,1.1,0,0.15,2.36856,7.3,4.19,8.83,1,1,7.3
38670,6.20122,0.677739,10.3145,8.89353,7.74592,6.92915,21.1794,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,0.277197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.914963,211.761,0,1,0,0.677739,21.1794,0.677739,0.213488,0.198984,0.160489,0.104779,0,7,10.408,9.65268,7.44434,4.49989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.761,0.677739,32.0049,21.1794,0,0,0.379532,24.7019,40,0.5,3.64,0.00100331,0,0,1,0.7,32.0049,0.100015,5.34572,5.15293,4.67444,4.41229,0,1.60033,1006.86,11.67,1.82,91.74,320,0.379532,31.7637,42.1,0,50,2.1,0,0.15,2.38063,6.5,4.02,8.51,1,1,6.5
38671,6.27534,0.681815,6.9335,5.97105,5.19468,4.64268,21.3067,8.77531,3.30728,2.72764,1.82347,2.56946,1.69901,0.404568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84179,211.523,0,1,0,0.681815,21.3067,0.681815,0.214772,0.200181,0.161454,0.105409,0,7,10.4824,9.72166,7.49754,4.53205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.523,0.681815,32.2336,21.3067,0,0,0.221845,24.7761,40,0.5,2.45,0.000714683,0,0.101661,1,0.7,32.2336,0.10073,5.34581,5.15302,4.67451,4.41236,2.79834,1.61522,1006.86,11.67,1.225,91.74,320,0.221845,28.3555,28.3,2.9,50,1.8,0,0.15,2.38325,6.8,2.98,9.78,1,1,6.8
