Time,CUMPH,LAI,PARi1,PARi2,PARi3,PARi4,PLA,PLSC__1,PLSC__2,PLSC__3,PLSC__4,PLSC__5,PLSC__6,PLSC__7,PLSC__8,PLSC__9,PLSC_10,PLSC_11,PLSC_12,PLSC_13,PLSC_14,PLSC_15,PLSC_16,PLSC_17,PLSC_18,PLSC_19,PLSC_20,PLSC_21,PLSC_22,PLSC_23,PLSC_24,PLSC_25,SENLA,SUMDTT5,avIcrop,avSLA,DSsen,evenTransIntRatio,fdsen,GAI,GPLA,LAImax,LAL_1,LAL_2,LAL_3,LAL_4,LLsen,LN_,MLAL1,MLAL2,MLAL3,MLAL4,Nsen,PLAG,PLAGMS,PLALR,PLALR_a,PLALR_d,PLALR_l,PLALR_n,PLSCGR__1,PLSCGR__2,PLSCGR__3,PLSCGR__4,PLSCGR__5,PLSCGR__6,PLSCGR__7,PLSCGR__8,PLSCGR__9,PLSCGR_10,PLSCGR_11,PLSCGR_12,PLSCGR_13,PLSCGR_14,PLSCGR_15,PLSCGR_16,PLSCGR_17,PLSCGR_18,PLSCGR_19,PLSCGR_20,PLSCGR_21,PLSCGR_22,PLSCGR_23,PLSCGR_24,PLSCGR_25,potSLA,sumLAL,sumMLAL,sumplsc,V1,V2,ActTrans,EC,EC_lgend,exk_GlobRad,GlobRad,GROLF,int_stor,interception,ISTAGE,kPAR,LFWT_m2,LFWT_pl,NcLAL__1,NcLAL__2,NcLAL__3,NcLAL__4,NetRain,NLeaf_m2,P,P5,PAR,Phint,plants,PotTrans,ra,Rad_Int,rain,rc0,sat_def,SENL,SIC,sln,TMPM,TMPMN,TMPMX,TransIntRatio,TransRatio,TSumInc
[d],[-],[m2/m2],[W/m2],[W/m2],[W/m2],[W/m2],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/d],[degreedays],,[squarecm/g],cm2/(plant*d),[-],[],[],[cm2/plant],[],[m2/m2],[m2/m2],[m2/m2],[m2/m2],cm2/(plant*d),[n],[g/m2],[g/m2],[g/m2],[g/m2],cm2/(plant*d),[cm2/day],,[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/(plant*d)],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],[cm2/plant],,[m2/m2],[g/m2],[cm2/pl],,,[mm.d-1],,[-],[-],[MJ/m²/d],[g/(pl*d)],[-],[-],,,[g/m2],[g/pl],[%],[%],[%],[%],[-],g/m2,[-],[-],[MJ/m²*d],[°Cd],,[mm.d-1],[-],[W/m²],[mm],[-],[mbar],,[mm.m2.m2],g/m2 leaf,[°C],[°C],[°C],[-],[-],
38748,7.81012,0.238647,9.3345,8.8568,8.43359,8.10704,23.6752,0,0,0,0.416214,4.05745,1.47851,0.991555,0.514001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2175,0,1.16016,220.522,0,1,0,0.238647,7.45772,0.532278,0.0751738,0.0700668,0.0565116,0.0368948,0,8,3.51928,3.26388,2.51717,1.52156,0,0,0,0.0377653,0.0377653,0,0.0377653,0.0377653,0,0,0,0,0,0,0,0.0505429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.238647,10.8219,7.45772,0,0,0.0588359,26.3108,40,0.5,3.29,0.000132847,0,0,1,0.7,10.8219,0.0338184,5.69575,5.48845,4.97394,4.69207,0,0.576769,1006.75,11.67,1.645,91.74,320,0.0588359,37.8528,38.1,0,50,0.8,0.000171254,0.15,2.42098,1.9,-0.27,3.01,1,1,1.9
38749,7.82865,0.237765,3.381,3.20769,3.05416,2.9357,23.6814,0,0,0,0.382424,4.05745,1.47851,0.991555,0.520232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2513,0,1.03423,220.4,0,1,0,0.237765,7.43016,0.532278,0.074896,0.0698079,0.0563028,0.0367585,0,8,3.50822,3.25363,2.50926,1.51678,0,0,0,0.03379,0.03379,0,0.03379,0.03379,0,0,0,0,0,0,0,0.0062308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.237765,10.7879,7.43016,0,0,0.0529817,26.3294,40,0.5,1.19,6.49711E-05,0,0,1,0.7,10.7879,0.0337122,5.70161,5.49407,4.97896,4.69675,0,0.574471,1006.75,11.67,0.595,91.74,320,0.0529817,37.8528,13.8,0,50,0.8,0.000153312,0.15,2.4072,1.7,-0.2,1.2,1,1,1.7
38750,7.85263,0.236638,2.205,2.09238,1.99259,1.91558,23.6899,0,0,0,0.338695,4.05745,1.47851,0.991555,0.528729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.295,0,0.894351,219.987,0,1,0,0.236638,7.39493,0.532278,0.0745409,0.0694769,0.0560358,0.0365842,0,8,3.49814,3.24428,2.50205,1.51242,0,0,0,0.0437283,0.0437283,0,0.0437283,0.0437283,0,0,0,0,0,0,0,0.00849695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.236638,10.7569,7.39493,0,0,0.0942251,26.3533,40,0.5,0.78,5.64333E-05,0,0,1,0.7,10.7569,0.0336153,5.69676,5.48941,4.9748,4.69287,0,0.573082,1006.76,11.67,0.39,91.74,320,0.0942251,40.5318,9,0,50,1.5,0.000198776,0.15,2.41028,2.2,0.95,1.73,1,1,2.2
38751,7.86898,0.236506,5.096,4.83692,4.60731,4.43008,23.7156,0,0,0,0.308881,4.05745,1.47851,0.991555,0.55443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3248,0,0.84633,220.701,0,1,0,0.236506,7.39082,0.532278,0.0744994,0.0694382,0.0560047,0.0365639,0,8,3.48489,3.23199,2.49258,1.50669,0,0,0,0.0298147,0.0298147,0,0.0298147,0.0298147,0,0,0,0,0,0,0,0.0257013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.236506,10.7162,7.39082,0,0,0.0440009,26.3697,40,0.5,1.8,7.14768E-05,0,0,1,0.7,10.7162,0.033488,5.69938,5.49193,4.97705,4.69496,0,0.571033,1006.75,11.67,0.9,91.74,320,0.0440009,61.0577,20.8,0,50,0.9,0.000135091,0.15,2.41311,1.5,-1.87,2.48,1,1,1.5
38752,7.86898,0.236506,8.722,8.27881,7.88603,7.58285,23.7156,0,0,0,0.308881,4.05745,1.47851,0.991555,0.55443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3248,0,0.924838,221.449,0,1,0,0.236506,7.39082,0.532278,0.0744994,0.0694382,0.0560047,0.0365639,0,8,3.47311,3.22107,2.48415,1.5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.236506,10.6799,7.39082,0,0,0.0374596,26.3697,40,0.5,3.08,2.19141E-05,0,0.0354759,1,0.7,10.6799,0.0333748,5.70061,5.49311,4.9781,4.69595,0.0645241,0.569408,1006.7,11.67,1.54,91.74,320,0.0374596,51.4572,35.6,0.1,50,1.2,0,0.15,2.40758,-0.5,-3.8,-0.19,1,1,0
38753,7.86898,0.236506,9.0405,8.58112,8.174,7.85975,23.7156,0,0,0,0.308881,4.05745,1.47851,0.991555,0.55443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3248,0,0.984756,221.35,0,1,0,0.236506,7.39082,0.532278,0.0744994,0.0694382,0.0560047,0.0365639,0,8,3.47467,3.22251,2.48526,1.50227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.236506,10.6847,7.39082,0,0,0.0665469,26.3697,40,0.5,3.19,1.49011E-05,0,0,1,0.7,10.6847,0.0333897,5.70369,5.49606,4.98073,4.69841,0,0.569849,1006.67,11.67,1.595,91.74,320,0.0665469,80.3266,36.9,0,50,1.4,0,0.15,2.40945,-1.9,-4.26,-1.38,1,1,0
38754,7.87007,0.236443,3.2585,3.09293,2.94618,2.83292,23.7156,0,0,0,0.306893,4.05745,1.47851,0.991555,0.55443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3268,0,0.915532,221.282,0,1,0,0.236443,7.38883,0.532278,0.0744794,0.0694195,0.0559896,0.036554,0,8,3.47479,3.22263,2.48535,1.50233,0,0,0,0.00198765,0.00198765,0,0.00198765,0.00198765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.236443,10.6851,7.38883,0,0,0.00765139,26.3708,40,0.5,1.15,1.24508E-06,0,0.0354759,1,0.7,10.6851,0.0333909,5.70558,5.49787,4.98235,4.69992,3.36452,0.570388,1006.71,11.67,0.575,91.74,320,0.00765139,44.4655,13.3,3.4,50,0.7,8.98241E-06,0.15,2.41173,0.1,-2.81,3.39,1,1,0.1
38755,7.93111,0.233376,4.4345,4.20923,4.00958,3.85547,23.7311,0,0,0,0.195585,4.05745,1.47851,0.991555,0.569914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4381,0,0.890316,217.03,0,1,0,0.233376,7.29301,0.532278,0.0735135,0.0685192,0.0552635,0.03608,0,8,3.49693,3.24316,2.50119,1.5119,0,0,0,0.111308,0.111308,0,0.111308,0.111308,0,0,0,0,0,0,0,0.0154841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.233376,10.7532,7.29301,0,0,0,26.4318,40,0.5,1.56,0.000221729,0.01496,0.0205064,1,0.7,10.7532,0.0336037,5.71081,5.50289,4.98683,4.7041,2.56453,0.57323,1006.84,11.67,0.78,91.74,320,0,30.7413,18.1,2.6,50,0.3,0.000512871,0.15,2.42439,5.6,3.48,5.86,1,1,5.6
38756,7.97689,0.235874,6.5415,6.21339,5.92241,5.69768,23.8926,0,0,0,0.112103,4.05745,1.47851,0.991555,0.731438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5216,0,0.874262,221.168,0,1,0,0.235874,7.37105,0.532278,0.0743002,0.0692525,0.0558549,0.036466,0,8,3.46822,3.21653,2.48065,1.49948,0,0,0,0.0834812,0.0834812,0,0.0834812,0.0834812,0,0,0,0,0,0,0,0.161524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.235874,10.6649,7.37105,0,0,0.0183616,26.4776,40,0.5,2.31,0.000236942,0,0.0350064,1,0.7,10.6649,0.0333278,5.70285,5.49526,4.98002,4.69774,3.37995,0.569627,1006.81,11.67,1.155,91.74,320,0.0183616,25.5902,26.7,3.4,50,0.7,0.000377456,0.15,2.44081,4.2,1.88,4.64,1,1,4.2
38757,8.00087,0.234474,2.7685,2.62819,2.50382,2.40782,23.8926,0,0,0,0.0683751,4.05745,1.47851,0.991555,0.731438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5653,0,0.818991,221.672,0,1,0,0.234474,7.32732,0.532278,0.0738594,0.0688416,0.0555235,0.0362497,0,8,3.43981,3.19018,2.46033,1.4872,0,0,0,0.0437283,0.0437283,0,0.0437283,0.0437283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.234474,10.5775,7.32732,0,0,0.0258986,26.5016,40,0.5,0.98,0.000104467,0,0.035381,1,0.7,10.5775,0.0330548,5.71403,5.50598,4.98959,4.70668,1.16462,0.563677,1006.76,11.67,0.49,91.74,320,0.0258986,27.761,11.3,1.2,50,0.8,0.000197266,0.15,2.38974,2.2,0.47,2.19,1,1,2.2
38758,8.02267,0.229456,7.497,7.11924,6.78431,6.52568,23.8926,0,0,0,0,3.96899,1.47851,0.991555,0.731438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7221,0,0.791777,217.199,0,1,0,0.229456,7.17049,0.532278,0.0722785,0.0673682,0.0543351,0.0354738,0,9,3.43551,3.18619,2.45725,1.48534,0,0,0,0.15683,0.15683,0,0.15683,0.15683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.229456,10.5643,7.17049,0,0,0.0160608,26.5234,40,0.5,2.64,0.000155916,0,0.0351711,1,0.7,10.5643,0.0330134,5.70092,5.49341,4.97837,4.6962,0.364829,0.563754,1006.76,11.67,1.32,91.74,320,0.0160608,40.5318,30.6,0.4,50,0.8,0.000722058,0.15,2.40433,2,-0.33,2.26,1,1,2
38759,8.02485,0.232667,12.9115,12.2745,11.7091,11.2721,24.0018,0,0,0,0,3.96015,1.47851,0.991555,0.731438,0.109192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.731,0,0.935174,224.93,0,1,0,0.232667,7.27084,0.532278,0.07329,0.068311,0.0550955,0.0359703,0,9,3.36385,3.11973,2.406,1.45436,0,0,0,0.00884553,0.00884553,0,0.00884553,0.00884553,0,0,0,0,0,0,0,0,0.109192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.232667,10.3439,7.27084,0,0,0.103843,26.5256,40,0.5,4.55,3.34666E-05,0,0,1,0.7,10.3439,0.0323248,5.70892,5.50107,4.98521,4.70259,0,0.553283,1006.72,11.67,2.275,91.74,320,0.103843,72.681,52.7,0,50,2,3.93257E-05,0.15,2.41128,0.2,-3.67,0.61,1,1,0.2
38760,8.02485,0.232667,6.174,5.86524,5.59138,5.37984,24.0018,0,0,0,0,3.96015,1.47851,0.991555,0.731438,0.109192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.731,0,0.994771,224.642,0,1,0,0.232667,7.27084,0.532278,0.07329,0.068311,0.0550955,0.0359703,0,9,3.36817,3.12374,2.40909,1.45623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.232667,10.3572,7.27084,0,0,0.0181149,26.5256,40,0.5,2.18,8.08511E-05,0,0,1,0.7,10.3572,0.0323664,5.72237,5.51396,4.99672,4.71334,0,0.552146,1006.69,11.67,1.09,91.74,320,0.0181149,97.4039,25.2,0,50,0.5,0,0.15,2.37312,-0.9,-4.4,0.99,1,1,0
38761,8.04774,0.229695,15.1165,14.3605,13.69,13.1721,24.0018,0,0,0,0,3.86727,1.47851,0.991555,0.731438,0.109192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8239,0,1.14496,220.088,0,1,0,0.229695,7.17796,0.532278,0.0723538,0.0674383,0.0543917,0.0355108,0,9,3.39395,3.14765,2.42753,1.46737,0,0,0,0.0928781,0.0928781,0,0.0928781,0.0928781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.229695,10.4365,7.17796,0,0,0.111783,26.5485,40,0.5,5.33,0.000247747,0,0,1,0.7,10.4365,0.0326141,5.7031,5.49549,4.98023,4.69793,0,0.559757,1006.76,11.67,2.665,91.74,320,0.111783,70.4459,61.7,0,50,2,0.000422005,0.15,2.40583,2.1,-1.82,3.7,1,1,2.1
38762,8.04883,0.229802,16.5375,15.7208,14.9959,14.4357,24.0096,0,0,0,0,3.86284,1.47851,0.991555,0.731438,0.116957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8283,0,1.26266,223.033,0,1,0,0.229802,7.1813,0.532278,0.0723875,0.0674698,0.054417,0.0355273,0,9,3.35069,3.10753,2.39659,1.44867,0,0,0,0.00442277,0.00442277,0,0.00442277,0.00442277,0,0,0,0,0,0,0,0,0.00776552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.229802,10.3035,7.1813,0,0,0.126824,26.5495,40,0.5,5.83,6.2529E-06,0,0,1,0.7,10.3035,0.0321983,5.73813,5.52908,5.01021,4.72594,0,0.552991,1006.71,11.67,2.915,91.74,320,0.126824,48.2085,67.5,0,50,1.8,1.98301E-05,0.15,2.40751,0.1,-3.64,1.58,1,1,0.1
38763,8.08262,0.225414,5.831,5.5429,5.2872,5.08959,24.0096,0,0,0,0,3.72574,1.47851,0.991555,0.731438,0.116957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9654,0,1.21519,217.588,0,1,0,0.225414,7.04419,0.532278,0.0710055,0.0661816,0.0533781,0.034849,0,9,3.36897,3.12448,2.40966,1.45657,0,0,0,0.137106,0.137106,0,0.137106,0.137106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.225414,10.3597,7.04419,0,0,0.0123016,26.5833,40,0.5,2.06,0.000195522,0,0.0344702,1,0.7,10.3597,0.032374,5.74201,5.53279,5.01352,4.72904,2.86553,0.553584,1006.78,11.67,1.03,91.74,320,0.0123016,42.0187,23.8,2.9,50,0.8,0.000630117,0.15,2.40896,3.1,-0.21,4.28,1,1,3.1
38764,8.12841,0.223457,4.704,4.47591,4.27328,4.11656,24.1342,0,0,0,0,3.53998,1.47851,0.991555,0.731438,0.241561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1512,0,1.23735,218.812,0,1,0,0.223457,6.98304,0.532278,0.0703891,0.0656071,0.0529147,0.0345465,0,9,3.32104,3.08003,2.37538,1.43585,0,0,0,0.185756,0.185756,0,0.185756,0.185756,0,0,0,0,0,0,0,0,0.124603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.223457,10.2123,6.98304,0,0,0,26.6291,40,0.5,1.66,0.00016948,0.0137957,0.0200164,1,0.7,10.2123,0.0319134,5.71672,5.50855,4.99189,4.70883,1.66619,0.549073,1006.81,11.67,0.83,91.74,320,0,50.3267,19.2,1.7,50,0.4,0.00084893,0.15,2.43584,4.2,2.87,4.42,1,1,4.2
38765,8.17964,0.220766,6.8845,6.55351,6.25934,6.03174,24.258,0,0,0,0,3.33211,1.47851,0.991555,0.731438,0.365325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.359,0,1.27515,219.619,0,1,0,0.220766,6.89894,0.532278,0.0695413,0.0648169,0.0522774,0.0341304,0,9,3.26898,3.03175,2.33815,1.41334,0,0,0,0.20787,0.20787,0,0.20787,0.20787,0,0,0,0,0,0,0,0,0.123765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.220766,10.0522,6.89894,0,0,0,26.6804,40,0.5,2.43,0.000348701,0.00453723,0.0289814,1,0.7,10.0522,0.0314132,5.75232,5.54268,5.02235,4.73728,3.48028,0.537302,1006.82,11.67,1.215,91.74,320,0,64.4958,28.1,3.5,50,0.7,0.000946502,0.15,2.4045,4.7,2.81,5.57,1,1,4.7
38766,8.23305,0.21643,4.2385,4.03712,3.85804,3.71941,24.3392,0,0,0,0,3.1154,1.47851,0.991555,0.731438,0.446537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5757,0,1.24089,220.016,0,1,0,0.21643,6.76343,0.532278,0.0681754,0.0635438,0.0512506,0.03346,0,9,3.19899,2.96684,2.28809,1.38308,0,0,0,0.216716,0.216716,0,0.216716,0.216716,0,0,0,0,0,0,0,0,0.0812112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.21643,9.837,6.76343,0,0,0,26.7338,40,0.5,1.49,0.000273949,0.00109547,0.0320194,1,0.7,9.837,0.0307406,5.71833,5.51009,4.99326,4.71011,0.371422,0.528325,1006.82,11.67,0.745,91.74,320,0,77.6054,17.3,0.4,50,0.9,0.000984999,0.15,2.39314,4.9,2.4,5.22,1,1,4.9
38767,8.25921,0.215064,7.8645,7.498,7.17179,6.91906,24.4026,0,0,0,0,3.00925,1.47851,0.991555,0.731438,0.510001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6819,0,1.31838,223.977,0,1,0,0.215064,6.72075,0.532278,0.0677452,0.0631428,0.0509272,0.0332489,0,9,3.12259,2.89598,2.23344,1.35005,0,0,0,0.106146,0.106146,0,0.106146,0.106146,0,0,0,0,0,0,0,0,0.0634648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.215064,9.60206,6.72075,0,0,0.0172574,26.7599,40,0.5,2.77,0.000250804,0,0.00109547,1,0.7,9.60206,0.0300064,5.74606,5.53668,5.01699,4.73228,0,0.515617,1006.77,11.67,1.385,91.74,320,0.0172574,72.681,32.1,0,50,0.4,0.000473916,0.15,2.38237,2.4,-0.59,2.67,1,1,2.4
38768,8.28646,0.211526,3.9935,3.80854,3.64387,3.51626,24.4026,0,0,0,0,2.89868,1.47851,0.991555,0.731438,0.510001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7925,0,1.26701,222.401,0,1,0,0.211526,6.61018,0.532278,0.0666306,0.062104,0.0500893,0.0327019,0,9,3.09298,2.86852,2.21226,1.33725,0,0,0,0.110569,0.110569,0,0.110569,0.110569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.211526,9.51102,6.61018,0,0,0.0391795,26.7872,40,0.5,1.41,0.000189429,0,0,1,0.7,9.51102,0.0297219,5.74505,5.53571,5.01613,4.73147,0,0.512272,1006.77,11.67,0.705,91.74,320,0.0391795,51.4572,16.3,0,50,0.8,0.000497162,0.15,2.38195,2.5,0.91,1.91,1,1,2.5
38769,8.30826,0.208695,2.352,2.24482,2.14932,2.07527,24.4026,0,0,0,0,2.81023,1.47851,0.991555,0.731438,0.510001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8809,0,1.10905,222.483,0,1,0,0.208695,6.52173,0.532278,0.065739,0.0612729,0.049419,0.0322643,0,9,3.05047,2.8291,2.18186,1.31887,0,0,0,0.0884553,0.0884553,0,0.0884553,0.0884553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.208695,9.38029,6.52173,0,0,0.0818545,26.809,40,0.5,0.83,8.86283E-05,0,0,1,0.7,9.38029,0.0293134,5.76259,5.55252,5.03113,4.74549,0,0.507365,1006.76,11.67,0.415,91.74,320,0.0818545,33.4332,9.6,0,50,1.3,0.000397583,0.15,2.3986,2,0.52,1.33,1,1,2
38770,8.31371,0.207988,5.4145,5.17099,4.95389,4.78544,24.4026,0,0,0,0,2.78811,1.47851,0.991555,0.731438,0.510001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.903,0,1.09895,224.22,0,1,0,0.207988,6.49961,0.532278,0.0655161,0.0610652,0.0492515,0.0321549,0,9,3.01657,2.79765,2.15761,1.30421,0,0,0,0.0221138,0.0221138,0,0.0221138,0.0221138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.207988,9.27604,6.49961,0,0,0.120454,26.8144,40,0.5,1.91,7.1806E-05,0,0,1,0.7,9.27604,0.0289876,5.78717,5.57608,5.05217,4.76513,0,0.501283,1006.72,11.67,0.955,91.74,320,0.120454,47.2149,22.1,0,50,2.3,9.86255E-05,0.15,2.40199,0.5,-1.65,0.47,1,1,0.5
38771,8.31698,0.207563,5.2185,4.98458,4.776,4.61415,24.4026,0,0,0,0,2.77484,1.47851,0.991555,0.731438,0.510001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9163,0,0.952043,224.112,0,1,0,0.207563,6.48634,0.532278,0.0653823,0.0609405,0.0491509,0.0320892,0,9,3.01186,2.79329,2.15424,1.30218,0,0,0,0.0132683,0.0132683,0,0.0132683,0.0132683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.207563,9.26158,6.48634,0,0,0,26.8177,40,0.5,1.84,5.342E-05,0.00427586,0.0269223,1,0.7,9.26158,0.0289424,5.78201,5.57113,5.04775,4.76101,1.1688,0.501822,1006.72,11.67,0.92,91.74,320,0,75.0625,21.3,1.2,50,0.7,5.92039E-05,0.15,2.41275,0.3,-1.84,0.22,1,1,0.3
38772,8.3257,0.206431,25.578,24.4337,23.4134,22.6215,24.4026,0,0,0,0,2.73946,1.47851,0.991555,0.731438,0.510001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9517,0,1.09385,222.336,0,1,0,0.206431,6.45096,0.532278,0.0650257,0.0606081,0.0488828,0.0319142,0,9,3.01937,2.80025,2.15961,1.30542,0,0,0,0.0353821,0.0353821,0,0.0353821,0.0353821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.206431,9.28464,6.45096,0,0,0.13911,26.8264,40,0.5,9.02,0.00013129,0,0.00427586,1,0.7,9.28464,0.0290145,5.79741,5.58589,5.06092,4.77332,0,0.503704,1006.73,11.67,4.51,91.74,320,0.13911,34.9641,104.4,0,50,1.7,0.000159138,0.15,2.42675,0.8,-2.11,1.84,1,1,0.8
38773,8.32788,0.206148,5.145,4.91606,4.71186,4.55335,24.4026,0,0,0,0,2.73062,1.47851,0.991555,0.731438,0.510001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9605,0,1.08448,223.169,0,1,0,0.206148,6.44212,0.532278,0.0649365,0.060525,0.0488158,0.0318704,0,9,3.00397,2.78597,2.1486,1.29876,0,0,0,0.00884553,0.00884553,0,0.00884553,0.00884553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.206148,9.2373,6.44212,0,0,0.086521,26.8286,40,0.5,1.81,1.12028E-05,0,0,1,0.7,9.2373,0.0288666,5.80477,5.59295,5.06722,4.7792,0,0.502411,1006.72,11.67,0.905,91.74,320,0.086521,39.8271,21,0,50,1.5,3.96361E-05,0.15,2.4338,0.2,-1.5,-0.38,1,1,0.2
38774,8.33769,0.204874,24.0345,22.9665,22.0137,21.2742,24.4026,0,0,0,0,2.69081,1.47851,0.991555,0.731438,0.510001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0003,0,1.38062,220.96,0,1,0,0.204874,6.40231,0.532278,0.0645353,0.060151,0.0485142,0.0316735,0,9,3.01525,2.79643,2.15667,1.30364,0,0,0,0.0398049,0.0398049,0,0.0398049,0.0398049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.283,0.204874,9.27199,6.40231,0,0,0.146587,26.8384,40,0.5,8.48,0.000148047,0,0,1,0.7,9.27199,0.028975,5.81967,5.60723,5.07997,4.79111,0,0.502942,1006.73,11.67,4.24,91.74,320,0.146587,62.7297,98.1,0,50,2.4,0.000180145,0.15,2.43972,0.9,-3.15,1.57,1,1,0.9
