													Vol%	Vol%	Vol%	Vol%
Erntejahr	VN	Standort	Reihe	Spalte	Fruchtfolge	FF-Glied	N-Form	N-Menge	Block	Aufwuchs	Methode	Datum	WAS 0-30 /5-25	WAS 30-60 / 30-50	WAS 60-90 / 60-80	WAS 90-110
2009	112	1	12	4	2	2	1	1	4	1	grav	10.03.2009	0.246130881	0.228321015	0.2255103	.
2009	112	2	12	4	1	1	1	4	3	1	grav	10.03.2009	0.203605313	0.106698818	0.111461326	.
2009	112	1	13	4	2	2	4	3	4	1	grav	10.03.2009	0.269653384	0.248148148	0.231814263	.
2009	112	1	14	4	2	2	1	4	4	1	grav	10.03.2009	0.279839357	0.215327044	0.23427475	.
2009	112	2	14	4	1	1	4	4	4	1	grav	10.03.2009	0.232979645	0.182659115	0.205301495	.
2009	112	1	15	4	1	1	1	1	4	1	grav	10.03.2009	0.23367643	0.226153353	0.235308523	.
2009	112	2	15	4	4	1	2	4	4	1	grav	10.03.2009	0.232688233	0.20018325	0.180567255	.
2009	112	1	1	5	1	1	3	2	1	1	grav	10.03.2009	0.274361643	0.226142558	0.243418451	.
2009	112	1	2	5	1	1	4	2	1	1	grav	10.03.2009	0.273488839	0.206304256	0.221660033	.
2009	112	1	3	5	2	3	1	3	1	2	grav	10.03.2009	0.284342388	0.24321538	0.211779211	.
2009	112	2	3	5	4	1	2	4	1	1	grav	10.03.2009	0.257747998	0.170603838	0.177182276	.
2009	112	1	4	5	2	3	1	4	1	2	grav	10.03.2009	0.294985404	0.252618102	0.21599431	.
2009	112	1	5	5	2	3	1	1	2	2	grav	10.03.2009	0.257841254	0.224641242	0.233370596	.
2009	112	2	5	5	1	1	1	4	2	1	grav	10.03.2009	0.210445431	0.130673673	0.154142186	.
2009	112	1	6	5	2	2	1	4	2	1	grav	10.03.2009	0.266805322	0.251480779	0.228502381	.
2009	112	2	6	5	1	1	3	4	2	1	grav	10.03.2009	0.243634702	0.167134644	0.152952456	.
2009	112	1	8	5	2	3	1	2	3	2	grav	10.03.2009	0.2714682	0.236489697	0.32100314	.
2009	112	1	9	5	3	3	1	1	3	1	grav	10.03.2009	0.270196528	0.247723055	0.244485286	.
2009	112	2	9	5	4	1	1	1	3	1	grav	10.03.2009	0.225483781	0.125797774	0.158121547	.
2009	112	1	10	5	2	2	3	3	3	1	grav	10.03.2009	0.270971565	0.241501138	0.235212913	.
2009	112	2	10	5	4	1	2	4	3	1	grav	10.03.2009	0.246896947	0.159592507	0.102368864	.
2009	112	1	12	5	1	1	4	4	4	1	grav	10.03.2009	0.222184737	0.217054886	0.232247198	.
2009	112	1	13	5	3	2	1	1	4	1	grav	10.03.2009	0.271261538	0.229502913	0.25432901	.
2009	112	2	13	5	1	1	5	4	4	1	grav	10.03.2009	0.225058972	0.160596551	0.131260579	.
2009	112	1	14	5	2	3	1	3	4	2	grav	10.03.2009	0.27769454	0.252312897	0.214568088	.
2009	112	1	15	5	3	3	5	4	4	1	grav	10.03.2009	0.258016948	0.216995184	0.204343536	.
2009	112	1	1	6	2	3	5	4	1	2	grav	10.03.2009	0.314021763	0.251343367	0.231618039	.
2009	112	2	3	6	4	1	5	4	1	1	grav	10.03.2009	0.236822215	0.162868877	0.123480345	.
2009	112	1	5	6	2	3	1	4	2	2	grav	10.03.2009	0.29159555	0.200508958	0.215551952	.
2009	112	2	5	6	4	1	2	4	2	1	grav	10.03.2009	0.23419766	0.162645082	0.048422614	.
2009	112	1	6	6	2	3	3	3	2	2	grav	10.03.2009	0.280203952	0.231802301	0.215195141	.
2009	112	2	6	6	1	1	4	4	2	1	grav	10.03.2009	0.244870165	0.129848506	0.130979924	.
2009	112	1	7	6	2	2	3	3	2	1	grav	10.03.2009	0.295246413	0.237481278	0.203998789	.
2009	112	1	8	6	2	3	4	4	3	2	grav	10.03.2009	0.288534784	0.233479439	.	.
2009	112	1	9	6	2	3	1	3	3	2	grav	10.03.2009	0.278449023	0.22722728	0.168747883	.
2009	112	2	9	6	4	1	4	4	3	1	grav	10.03.2009	0.229173825	0.140057924	0.182396032	.
2009	112	1	10	6	1	1	1	4	3	1	grav	10.03.2009	0.290814573	0.242455994	0.229567012	.
2009	112	2	10	6	1	1	2	4	3	1	grav	10.03.2009	0.235971543	0.149886468	0.118279135	.
2009	112	1	11	6	3	2	4	4	3	1	grav	10.03.2009	0.265750286	0.24256648	0.19960251	.
2009	112	2	12	6	1	1	3	4	3	1	grav	10.03.2009	0.212710159	0.111615721	0.135314194	.
2009	112	2	13	6	4	1	1	4	4	1	grav	10.03.2009	0.217966102	0.19506244	0.130398536	.
2009	112	1	14	6	3	2	1	4	4	1	grav	10.03.2009	0.27330865	0.257240437	0.246649485	.
2009	112	1	15	6	2	3	4	3	4	2	grav	10.03.2009	0.255038546	0.205851154	0.235201838	.
2009	112	2	15	6	1	1	3	4	4	1	grav	10.03.2009	0.206134372	0.14351908	0.165283102	.
2009	112	1	1	7	3	3	1	4	1	1	grav	10.03.2009	0.26925776	0.221761547	0.255976378	.
2009	112	1	2	7	2	2	4	3	1	1	grav	10.03.2009	0.284474493	0.224375973	0.251829098	.
2009	112	1	3	7	1	1	3	4	1	1	grav	10.03.2009	0.281263022	0.248009904	0.234880137	.
2009	112	1	4	7	2	2	4	2	1	1	grav	10.03.2009	0.258751861	0.23437037	0.177980879	.
2009	112	1	5	7	3	2	1	4	2	1	grav	10.03.2009	0.255950693	0.226943247	0.202232635	.
2009	112	1	6	7	3	3	3	4	2	1	grav	10.03.2009	0.284786852	0.23328412	0.220811024	.
2009	112	1	7	7	3	2	3	4	2	1	grav	10.03.2009	0.289542424	0.235398255	0.227793893	.
2009	112	1	8	7	3	2	1	1	3	1	grav	10.03.2009	0.264218832	0.198560542	0.218795246	.
2009	112	1	12	7	3	3	1	4	4	1	grav	10.03.2009	0.284310925	0.250868003	0.187924514	.
2009	112	1	13	7	2	3	3	4	4	2	grav	10.03.2009	0.283127572	0.243650682	0.22506779	.
2009	112	1	14	7	2	3	3	2	4	2	grav	10.03.2009	0.290838723	0.270279259	0.220220323	.
2009	112	1	1	8	2	3	1	1	1	2	grav	10.03.2009	0.272006846	0.239028469	0.236197634	.
2009	112	1	2	8	2	3	4	2	1	2	grav	10.03.2009	0.287431782	0.240109393	0.186664259	.
2009	112	1	8	8	2	3	5	4	3	2	grav	10.03.2009	0.263215191	0.230160244	0.230568867	.
2009	112	1	9	8	1	1	3	3	3	1	grav	10.03.2009	0.25806157	0.243927664	0.260761317	.
2009	112	1	10	8	2	2	1	1	3	1	grav	10.03.2009	0.29819105	0.25239978	0.225285163	.
2009	112	1	11	8	1	1	1	1	3	1	grav	10.03.2009	0.274496855	0.294450807	0.283438914	.
2009	112	1	12	8	3	2	4	4	4	1	grav	10.03.2009	0.257356916	0.243682767	0.18358966	.
2009	112	1	13	8	2	2	3	2	4	1	grav	10.03.2009	0.268533711	0.256969744	0.222797846	.
2009	112	1	14	8	3	3	1	1	4	1	grav	10.03.2009	0.288364916	0.235417827	0.241152044	.
2009	112	1	15	8	3	2	1	1	4	1	grav	10.03.2009	0.238912755	0.221618068	0.244524303	.
2009	112	1	2	9	2	3	1	2	1	2	grav	10.03.2009	0.279176955	0.237910706	0.209033765	.
2009	112	1	3	9	2	2	5	4	1	1	grav	10.03.2009	0.280349611	0.244039466	0.173373868	.
2009	112	1	4	9	2	3	4	4	1	2	grav	10.03.2009	0.28551977	0.218254205	0.189618351	.
2009	112	1	5	9	2	3	1	2	2	2	grav	10.03.2009	0.26565301	0.217563571	0.218077189	.
2009	112	1	6	9	2	3	3	4	2	2	grav	10.03.2009	0.264076563	0.210424043	0.231229769	.
2009	112	1	7	9	1	1	1	1	2	1	grav	10.03.2009	0.265796956	0.204677376	0.20435188	.
2009	112	1	8	9	2	3	3	2	2	2	grav	10.03.2009	0.290256022	0.251550767	0.257458879	.
2009	112	1	10	9	2	3	1	4	3	2	grav	10.03.2009	0.282412504	0.227471648	0.205893931	.
2009	112	1	11	9	3	2	5	4	3	1	grav	10.03.2009	0.262897614	0.275557935	0.221941076	.
2009	112	1	12	9	2	3	5	4	4	2	grav	10.03.2009	0.290868635	0.285445687	0.22732956	.
2009	112	1	13	9	2	3	4	4	4	2	grav	10.03.2009	0.282293574	0.236470588	0.2497	.
2009	112	1	14	9	3	3	3	4	4	1	grav	10.03.2009	0.292086331	0.25909313	0.263507917	.
2009	112	1	1	10	1	1	1	4	1	1	grav	10.03.2009	0.258282517	0.221413647	0.232257188	.
2009	112	1	2	10	2	3	4	3	1	2	grav	10.03.2009	0.282471593	0.247836776	0.238801126	.
2009	112	1	4	10	3	3	4	4	1	1	grav	10.03.2009	0.29032992	0.261053457	0.230942179	.
2009	112	1	5	10	2	2	1	1	2	1	grav	10.03.2009	0.285699796	0.232575519	0.258427419	.
2009	112	1	6	10	1	1	4	3	2	1	grav	10.03.2009	0.267269177	0.233447572	0.25005988	.
2009	112	1	7	10	1	1	3	2	2	1	grav	10.03.2009	0.275539438	0.237669645	0.249892212	.
2009	112	1	8	10	2	3	5	4	2	2	grav	10.03.2009	0.226447079	0.22	0.233239595	.
2009	112	1	10	10	3	3	4	4	3	1	grav	10.03.2009	0.28104834	0.26504988	0.2344573	.
2009	112	1	11	10	2	2	4	4	3	1	grav	10.03.2009	0.281428023	0.266781157	0.30071824	.
2009	112	1	12	10	2	2	4	2	4	1	grav	10.03.2009	0.269003473	0.261402202	0.279556619	.
2009	112	1	13	10	1	1	1	1	4	1	grav	10.03.2009	0.2574999	0.224941548	0.217417873	.
2009	112	1	14	10	1	1	1	4	4	1	grav	10.03.2009	0.265570652	0.234063911	0.212831211	.
2009	112	1	1	11	3	2	1	4	1	1	grav	10.03.2009	0.297778279	0.23021334	0.239096554	.
2009	112	1	2	11	2	2	1	1	1	1	grav	10.03.2009	0.274146215	0.220132097	0.211702223	.
2009	112	1	3	11	3	2	3	4	1	1	grav	10.03.2009	0.285788276	0.261386232	0.216310328	.
2009	112	1	5	11	2	2	4	4	2	1	grav	10.03.2009	0.283951318	0.232527667	0.22795523	.
2009	112	1	9	11	1	1	4	3	3	1	grav	10.03.2009	0.268614094	0.206837802	0.2071687	.
2009	112	1	11	11	2	3	4	2	3	2	grav	10.03.2009	0.287337325	0.27368498	0.268221608	.
2009	112	1	13	11	2	3	1	4	4	2	grav	10.03.2009	0.265601704	0.244542484	0.255216874	.
2009	112	1	14	11	1	1	5	4	4	1	grav	10.03.2009	0.259353196	0.233980262	0.217898403	.
2009	112	1	15	11	2	2	3	3	4	1	grav	10.03.2009	0.229161653	0.212502787	0.211274361	.
2009	112	1	2	12	1	1	1	3	1	1	grav	10.03.2009	0.27225667	0.222903984	0.206154754	.
2009	112	1	3	12	2	2	1	4	1	1	grav	10.03.2009	0.273834893	0.230099845	0.207762945	.
2009	112	1	4	12	3	2	1	1	1	1	grav	10.03.2009	0.277867289	0.249565217	0.258896984	.
2009	112	1	5	12	1	1	3	3	2	1	grav	10.03.2009	0.275494605	0.248519627	0.26252883	.
2009	112	1	6	12	2	2	1	3	2	1	grav	10.03.2009	0.283069182	0.258643221	0.263109091	.
2009	112	1	7	12	3	3	1	1	2	1	grav	10.03.2009	0.297103386	0.268967034	0.309076631	.
2009	112	1	8	12	2	3	4	3	2	2	grav	10.03.2009	0.300178035	0.262048153	0.214607495	.
2009	112	1	9	12	2	3	1	1	3	2	grav	10.03.2009	0.277188448	0.237688504	0.226796794	.
2009	112	1	10	12	3	3	3	4	3	1	grav	10.03.2009	0.281722885	0.24610166	0.220119028	.
2009	112	1	11	12	2	2	3	4	3	1	grav	10.03.2009	0.268909375	0.128692078	0.164293553	.
2009	112	1	12	12	2	2	1	3	4	1	grav	10.03.2009	0.25677127	0.241289782	0.219381925	.
2009	112	1	14	12	1	1	3	2	4	1	grav	10.03.2009	0.270534878	0.237653137	0.228054593	.
2009	112	1	1	13	3	3	5	4	1	1	grav	10.03.2009	0.279030303	0.226398127	0.239870539	.
2009	112	1	2	13	2	2	3	4	1	1	grav	10.03.2009	0.314550073	0.230325811	0.219397285	.
2009	112	1	3	13	3	3	1	1	1	1	grav	10.03.2009	0.269800995	0.220834794	0.197279257	.
2009	112	1	4	13	3	3	3	4	1	1	grav	10.03.2009	0.295826484	0.246554016	0.244913157	.
2009	112	1	5	13	2	2	4	3	2	1	grav	10.03.2009	0.277804704	0.264138834	0.293659306	.
2009	112	1	6	13	2	3	1	3	2	2	grav	10.03.2009	0.312607911	0.283466635	0.286541738	.
2009	112	1	10	13	2	2	4	4	3	1	grav	10.03.2009	0.280787103	0.243916913	0.219239528	.
2009	112	1	11	13	2	3	4	3	3	2	grav	10.03.2009	0.272085486	0.241088544	0.231825522	.
2009	112	1	13	13	3	3	4	4	4	1	grav	10.03.2009	0.265091333	0.242483938	0.252286894	.
2009	112	1	14	13	2	3	1	2	4	2	grav	10.03.2009	0.276940315	0.247050147	0.221905798	.
2009	112	1	15	13	2	3	1	1	4	2	grav	10.03.2009	0.255906171	0.217632456	0.226793294	.
2009	112	1	2	14	1	1	4	4	1	1	grav	10.03.2009	0.27622715	0.240179788	0.205989336	.
2009	112	1	3	14	2	3	3	2	1	2	grav	10.03.2009	0.30307377	0.24281728	0.214164513	.
2009	112	1	4	14	2	3	1	1	1	2	grav	10.03.2009	0.310695821	0.253389408	0.21195407	.
2009	112	1	5	14	1	1	4	2	2	1	grav	10.03.2009	0.277831803	0.273872912	0.140837321	.
2009	112	1	6	14	1	1	1	3	2	1	grav	10.03.2009	0.280541948	0.235039957	0.219809273	.
2009	112	1	7	14	1	1	1	4	2	1	grav	10.03.2009	0.264805764	0.25701351	0.268492933	.
2009	112	1	8	14	3	2	1	1	2	1	grav	10.03.2009	0.270661372	0.221801788	0.219718482	.
2009	112	1	9	14	1	1	3	4	3	1	grav	10.03.2009	0.261221374	0.223704543	0.21146516	.
2009	112	1	10	14	2	3	3	4	3	2	grav	10.03.2009	0.276532035	0.232590356	0.204630567	.
2009	112	1	11	14	3	2	1	1	3	1	grav	10.03.2009	0.268742741	0.240786714	0.240493106	.
2009	112	1	12	14	1	1	3	2	3	1	grav	10.03.2009	0.285285493	0.224123004	0.189314297	.
2009	112	1	13	14	3	2	5	4	4	1	grav	10.03.2009	0.262276635	0.220593047	0.246714039	.
2009	112	1	14	14	2	2	1	1	4	1	grav	10.03.2009	0.257893529	0.224411879	0.237641381	.
2009	112	1	15	14	1	1	3	3	4	1	grav	10.03.2009	0.217998472	0.209352879	0.224118437	.
2009	112	1	1	15	1	1	5	4	1	1	grav	10.03.2009	0.263653291	0.239162413	0.208835677	.
2009	112	1	2	15	3	3	1	1	1	1	grav	10.03.2009	0.293255051	0.261820947	0.247495885	.
2009	112	1	4	15	3	2	4	4	1	1	grav	10.03.2009	0.295024638	0.259822186	0.223519549	.
2009	112	1	5	15	1	1	1	1	2	1	grav	10.03.2009	0.294396677	0.253264217	0.22161581	.
2009	112	1	6	15	2	3	4	2	2	2	grav	10.03.2009	0.294479675	0.260099978	0.243369037	.
2009	112	1	7	15	3	3	1	4	2	1	grav	10.03.2009	0.286608887	0.262503114	0.275735237	.
2009	112	1	8	15	2	3	1	1	2	2	grav	10.03.2009	0.288025032	0.242184258	0.196350146	.
2009	112	1	10	15	1	1	5	4	3	1	grav	10.03.2009	0.285340345	0.254861834	0.236101974	.
2009	112	1	11	15	2	3	3	3	3	2	grav	10.03.2009	0.326114441	0.284952717	0.272360271	.
2009	112	1	14	15	2	2	3	4	4	1	grav	10.03.2009	0.26510061	0.233420946	0.224203952	.
2009	112	1	1	16	2	2	1	3	1	1	grav	10.03.2009	0.340054652	0.24166594	.	.
2009	112	1	2	16	2	3	3	3	1	2	grav	10.03.2009	0.290563107	0.261585745	0.238971242	.
2009	112	1	3	16	1	1	4	3	1	1	grav	10.03.2009	0.310409676	0.24974879	0.240815069	.
2009	112	1	4	16	2	2	3	3	1	1	grav	10.03.2009	0.314816743	0.265632632	0.206742967	.
2009	112	1	6	16	2	2	4	2	2	1	grav	10.03.2009	0.296798535	0.305033704	0.231921751	.
2009	112	1	7	16	3	3	5	4	2	1	grav	10.03.2009	0.295257648	0.231995503	0.299883349	.
2009	112	1	9	16	1	1	1	1	3	1	grav	10.03.2009	0.274940583	0.244316055	0.233122608	.
2009	112	1	10	16	3	2	3	4	3	1	grav	10.03.2009	0.288678325	0.25602528	0.231029391	.
2009	112	1	11	16	1	1	1	3	3	1	grav	10.03.2009	0.302007411	0.27682554	0.257730689	.
2009	112	1	15	16	1	1	4	3	4	1	grav	10.03.2009	0.260903771	0.240421176	0.239163167	.
2007	112	1	1	1	1	1	1	2	1	1	TDR	07.02.2007	.	.	.	.
2007	112	1	1	7	3	3	1	4	1	1	TDR	07.02.2007	.	.	.	.
2007	112	1	1	10	1	1	1	4	1	1	TDR	07.02.2007	.	.	.	.
2007	112	1	1	11	3	2	1	4	1	1	TDR	07.02.2007	.	0.268	0.284	0.294
2007	112	1	1	14	3	3	1	2	1	1	TDR	07.02.2007	.	.	.	.
2007	112	1	2	6	2	2	1	2	1	1	TDR	07.02.2007	.	0.314	0.238	0.258
2007	112	1	2	9	2	3	1	2	1	1	TDR	07.02.2007	.	.	.	.
2007	112	1	3	2	1	1	1	1	1	1	TDR	07.02.2007	.	.	.	.
2007	112	1	3	4	2	2	1	1	1	1	TDR	07.02.2007	.	0.186	0.3	0.282
2007	112	1	3	12	2	2	1	4	1	1	TDR	07.02.2007	.	0.31	0.289	.
2007	112	1	3	13	3	3	1	1	1	1	TDR	07.02.2007	.	.	.	.
2007	112	1	3	15	3	2	1	2	1	1	TDR	07.02.2007	.	0.272	0.291	0.325
2007	112	1	4	4	1	1	1	2	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	4	5	2	3	1	4	1	1	TDR	07.02.2007	.	.	.	.
2007	112	1	4	12	3	2	1	1	1	1	TDR	07.02.2007	.	0.27	0.279	0.245
2007	112	1	4	14	2	3	1	1	1	1	TDR	07.02.2007	.	.	.	.
2007	112	1	5	6	2	3	1	4	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	5	7	3	2	1	4	2	1	TDR	07.02.2007	.	0.278	0.284	0.084
2007	112	1	5	9	2	3	1	2	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	5	16	3	2	1	2	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	6	3	3	2	1	1	2	1	TDR	07.02.2007	.	0.303	0.102	0.291
2007	112	1	6	5	2	2	1	4	2	1	TDR	07.02.2007	.	0.316	0.284	0.31
2007	112	1	6	8	2	2	1	2	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	6	11	3	3	1	2	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	7	9	1	1	1	1	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	7	12	3	3	1	1	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	7	14	1	1	1	4	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	7	15	3	3	1	4	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	8	1	3	3	1	4	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	8	2	2	2	1	1	3	1	TDR	07.02.2007	.	0.273	0.345	0.375
2007	112	1	8	5	2	3	1	2	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	8	14	3	2	1	1	2	1	TDR	07.02.2007	.	0.229	0.29	0.295
2007	112	1	8	15	2	3	1	1	2	1	TDR	07.02.2007	.	.	.	.
2007	112	1	9	3	2	2	1	4	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	9	7	2	2	1	2	3	1	TDR	07.02.2007	.	0.282	0.276	0.275
2007	112	1	9	9	1	1	1	2	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	9	13	3	3	1	2	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	9	15	3	2	1	2	3	1	TDR	07.02.2007	.	0.254	0.287	0.301
2007	112	1	10	4	2	3	1	1	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	10	6	1	1	1	4	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	10	8	2	2	1	1	3	1	TDR	07.02.2007	.	0.325	0.265	0.275
2007	112	1	10	9	2	3	1	4	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	11	1	3	3	1	1	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	11	4	3	2	1	4	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	11	8	1	1	1	1	3	1	TDR	07.02.2007	.	.	.	.
2007	112	1	11	14	3	2	1	1	3	1	TDR	07.02.2007	.	0.288	0.324	0.315
2007	112	1	12	7	3	3	1	4	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	13	1	3	2	1	2	4	1	TDR	07.02.2007	.	0.309	0.276	0.319
2007	112	1	13	11	2	3	1	4	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	14	1	2	2	1	2	4	1	TDR	07.02.2007	.	0.262	0.296	0.296
2007	112	1	14	4	2	2	1	4	4	1	TDR	07.02.2007	.	0.296	0.288	0.351
2007	112	1	14	6	3	2	1	4	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	14	10	1	1	1	4	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	14	13	2	3	1	2	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	14	14	2	2	1	1	4	1	TDR	07.02.2007	.	0.327	0.3	0.303
2007	112	1	15	1	3	3	1	1	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	15	4	1	1	1	1	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	15	8	3	2	1	1	4	1	TDR	07.02.2007	.	0.331	0.313	0.326
2007	112	1	15	9	1	1	1	2	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	15	13	2	3	1	1	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	15	15	3	3	1	2	4	1	TDR	07.02.2007	.	.	.	.
2007	112	1	1	1	1	1	1	2	1	1	TDR	14.02.2007	.	.	.	.
2007	112	1	1	7	3	3	1	4	1	1	TDR	14.02.2007	.	.	.	.
2007	112	1	1	10	1	1	1	4	1	1	TDR	14.02.2007	.	.	.	.
2007	112	1	1	11	3	2	1	4	1	1	TDR	14.02.2007	.	0.266	0.282	0.298
2007	112	1	1	14	3	3	1	2	1	1	TDR	14.02.2007	.	.	.	.
2007	112	1	2	6	2	2	1	2	1	1	TDR	14.02.2007	.	0.316	0.246	0.26
2007	112	1	2	9	2	3	1	2	1	1	TDR	14.02.2007	.	.	.	.
2007	112	1	3	2	1	1	1	1	1	1	TDR	14.02.2007	.	.	.	.
2007	112	1	3	4	2	2	1	1	1	1	TDR	14.02.2007	.	0.19	0.298	0.28
2007	112	1	3	12	2	2	1	4	1	1	TDR	14.02.2007	.	0.31	0.292	0.004
2007	112	1	3	13	3	3	1	1	1	1	TDR	14.02.2007	.	.	.	.
2007	112	1	3	15	3	2	1	2	1	1	TDR	14.02.2007	.	0.273	0.29	0.325
2007	112	1	4	4	1	1	1	2	2	1	TDR	14.02.2007	.	.	.	.
2007	112	1	4	5	2	3	1	4	1	1	TDR	14.02.2007	.	.	.	.
2007	112	1	4	12	3	2	1	1	1	1	TDR	14.02.2007	.	0.275	0.281	0.245
2007	112	1	4	14	2	3	1	1	1	1	TDR	14.02.2007	.	.	.	.
2007	112	1	5	6	2	3	1	4	2	1	TDR	14.02.2007	.	.	.	.
2007	112	1	5	7	3	2	1	4	2	1	TDR	14.02.2007	.	0.286	0.289	0.083
2007	112	1	5	9	2	3	1	2	2	1	TDR	14.02.2007	.	.	.	.
2007	112	1	5	16	3	2	1	2	2	1	TDR	14.02.2007	.	0.329	0.287	0.275
2007	112	1	6	3	3	2	1	1	2	1	TDR	14.02.2007	.	0.302	0.106	0.291
2007	112	1	6	5	2	2	1	4	2	1	TDR	14.02.2007	.	0.315	0.288	0.309
2007	112	1	6	8	2	2	1	2	2	1	TDR	14.02.2007	.	0.289	0.195	0.305
2007	112	1	6	11	3	3	1	2	2	1	TDR	14.02.2007	.	.	.	.
2007	112	1	7	9	1	1	1	1	2	1	TDR	14.02.2007	.	.	.	.
2007	112	1	7	12	3	3	1	1	2	1	TDR	14.02.2007	.	.	.	.
2007	112	1	7	14	1	1	1	4	2	1	TDR	14.02.2007	.	.	.	.
2007	112	1	7	15	3	3	1	4	2	1	TDR	14.02.2007	.	.	.	.
2007	112	1	8	1	3	3	1	4	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	8	2	2	2	1	1	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	8	5	2	3	1	2	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	8	14	3	2	1	1	2	1	TDR	14.02.2007	.	0.225	0.293	0.316
2007	112	1	8	15	2	3	1	1	2	1	TDR	14.02.2007	.	.	.	.
2007	112	1	9	3	2	2	1	4	3	1	TDR	14.02.2007	.	0.275	0.335	0.367
2007	112	1	9	7	2	2	1	2	3	1	TDR	14.02.2007	.	0.283	0.276	0.274
2007	112	1	9	9	1	1	1	2	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	9	13	3	3	1	2	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	9	15	3	2	1	2	3	1	TDR	14.02.2007	.	0.266	0.287	0.268
2007	112	1	10	4	2	3	1	1	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	10	6	1	1	1	4	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	10	8	2	2	1	1	3	1	TDR	14.02.2007	.	0.332	0.271	0.352
2007	112	1	10	9	2	3	1	4	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	11	1	3	3	1	1	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	11	4	3	2	1	4	3	1	TDR	14.02.2007	.	0.142	0.292	0.281
2007	112	1	11	8	1	1	1	1	3	1	TDR	14.02.2007	.	.	.	.
2007	112	1	11	14	3	2	1	1	3	1	TDR	14.02.2007	.	0.312	0.334	0.308
2007	112	1	12	7	3	3	1	4	4	1	TDR	14.02.2007	.	.	.	.
2007	112	1	13	1	3	2	1	2	4	1	TDR	14.02.2007	.	0.315	0.279	0.316
2007	112	1	13	11	2	3	1	4	4	1	TDR	14.02.2007	.	.	.	.
2007	112	1	14	1	2	2	1	2	4	1	TDR	14.02.2007	.	0.261	0.295	0.296
2007	112	1	14	4	2	2	1	4	4	1	TDR	14.02.2007	.	0.301	0.291	0.348
2007	112	1	14	6	3	2	1	4	4	1	TDR	14.02.2007	.	0.326	0.267	0.281
2007	112	1	14	10	1	1	1	4	4	1	TDR	14.02.2007	.	.	.	.
2007	112	1	14	13	2	3	1	2	4	1	TDR	14.02.2007	.	.	.	.
2007	112	1	14	14	2	2	1	1	4	1	TDR	14.02.2007	.	0.325	0.306	0.31
2007	112	1	15	1	3	3	1	1	4	1	TDR	14.02.2007	.	.	.	.
2007	112	1	15	4	1	1	1	1	4	1	TDR	14.02.2007	.	.	.	.
2007	112	1	15	8	3	2	1	1	4	1	TDR	14.02.2007	.	0.331	0.305	0.326
2007	112	1	15	9	1	1	1	2	4	1	TDR	14.02.2007	.	.	.	.
2007	112	1	15	13	2	3	1	1	4	1	TDR	14.02.2007	.	.	.	.
2007	112	1	15	15	3	3	1	2	4	1	TDR	14.02.2007	.	.	.	.
2007	112	1	1	1	1	1	1	2	1	1	TDR	28.02.2007	.	.	.	.
2007	112	1	1	7	3	3	1	4	1	1	TDR	28.02.2007	.	.	.	.
2007	112	1	1	10	1	1	1	4	1	1	TDR	28.02.2007	.	.	.	.
2007	112	1	1	11	3	2	1	4	1	1	TDR	28.02.2007	.	0.271	0.284	0.297
2007	112	1	1	14	3	3	1	2	1	1	TDR	28.02.2007	.	.	.	.
2007	112	1	2	6	2	2	1	2	1	1	TDR	28.02.2007	.	0.317	0.251	0.26
