TAG;Datum;ZEIT;RAIN;GLOBRAD;Rn;Tempera;LFrel;U;WINDRICHTU;pETP;Mod;Diff
74;15.03.1995;300;0;-0.039;-37.57;-3.277;88.5;2.935;136.4;0;-19.02457;18.54543
74;15.03.1995;400;0;-0.044;-27.72;-2.532;89.2;3.904;134;0.01;-19.02772;8.69228
74;15.03.1995;500;0;-0.072;-16.89;-1.914;87.2;5.085;142.7;0.02;-19.04536;2.15536
74;15.03.1995;600;0;-0.061;-12.46;-1.552;85.3;4.949;141.2;0.03;-19.03843;6.57843
74;15.03.1995;700;0;2.263;-9.21;-1.454;84.6;4.802;138.1;0.03;-17.57431;8.36431
74;15.03.1995;800;0;16.6;2.386;-1.729;92.7;4.223;129.5;0.02;-8.542;10.928
74;15.03.1995;900;0;66.47;17.32;-2.109;102.4;3.962;124.6;0;22.8761;5.5561
74;15.03.1995;1000;0;153.2;63.73;-1.546;102.5;3.868;126.4;0.03;77.516;13.786
74;15.03.1995;1100;0;74.7;30.41;-1.147;101;3.976;126.2;0.01;28.061;2.349
74;15.03.1995;1200;0;90.8;29.41;-0.97;101.9;3.503;130.5;0.01;38.204;8.794
74;15.03.1995;1300;0;113.4;34.85;-0.479;101;2.527;145.2;0.02;52.442;17.592
74;15.03.1995;1400;0;97.2;28.57;-0.164;102.3;3.233;179.1;0.01;42.236;13.666
74;15.03.1995;1500;0;78.9;27.75;0.285;102.1;3.053;204.3;0.01;30.707;2.957
74;15.03.1995;1600;1.194;182;75.2;1.402;98.4;3.673;225.9;0.05;95.66;20.46
74;15.03.1995;1700;0.398;121.2;50.59;1.969;97.3;2.208;212.5;0.04;57.356;6.766
74;15.03.1995;1800;0.199;15;7.54;2;97.2;2.096;200.1;0.01;-9.55;17.09
74;15.03.1995;1900;0;1.134;-11.15;1.629;99;3.166;197.4;-0.01;-18.28558;7.13558
74;15.03.1995;2000;0;0.011;-4.516;1.379;100.3;3.442;198.3;0;-18.99307;14.47707
74;15.03.1995;2100;0;0;-4.195;1.698;99;3.368;205.4;0;-19;14.805
74;15.03.1995;2200;0;0.028;-4.939;1.514;99.9;3.284;200.7;0;-18.98236;14.04336
74;15.03.1995;2300;0;0.022;-6.187;1.785;97.9;3.34;199.3;0;-18.98614;12.79914
75;16.03.1995;0;0;0.028;-30.44;1.507;97.7;3.828;185.9;-0.01;-18.98236;11.45764
75;16.03.1995;100;0;0.055;-37.36;0.911;97.6;3.26;187.7;-0.02;-18.96535;18.39465
75;16.03.1995;200;0;0.077;-27.53;0.158;99.2;2.033;161.7;-0.02;-18.95149;8.57851
75;16.03.1995;300;0;0.094;-19.98;0.401;98.4;1.719;137.8;-0.01;-18.94078;1.03922
75;16.03.1995;400;0;0.094;-11.84;0.231;98.5;1.381;64.68;-0.01;-18.94078;7.10078
75;16.03.1995;500;0;0.116;-8.17;0.304;98.5;1.191;49.97;0;-18.92692;10.75692
75;16.03.1995;600;0;0.011;-1.094;0.34;99.3;0.458;271.6;0;-18.99307;17.89907
75;16.03.1995;700;0;0.815;-1.583;0.206;101.3;0.989;244.3;0;-18.48655;16.90355
75;16.03.1995;800;0;17.03;-5.684;0.446;102.6;2.339;244.3;-0.01;-8.2711;2.5871
75;16.03.1995;900;0.199;61.02;13.07;0.534;102.5;2.373;254.6;0;19.4426;6.3726
75;16.03.1995;1000;1.592;103.7;48.1;0.965;100.9;4.271;234.2;0.03;46.331;1.769
75;16.03.1995;1100;0.597;113.3;61.61;1.312;99.5;4.732;234.8;0.04;52.379;9.231
75;16.03.1995;1200;0;378.9;262;2.934;91.5;6.361;233.2;0.2;219.707;42.293
75;16.03.1995;1300;0;390.6;294.9;4.284;84.3;6.722;229.2;0.27;227.078;67.822
75;16.03.1995;1400;0;462;329.2;4.844;83.9;6.973;222.7;0.3;272.06;57.14
75;16.03.1995;1500;0;366;236.1;5.345;80.3;6.545;226.1;0.25;211.58;24.52
75;16.03.1995;1600;0;267.8;167.5;5.357;80.1;6.539;213.1;0.2;149.714;17.786
75;16.03.1995;1700;0;169.8;89.8;4.965;82.3;5.8;208;0.13;87.974;1.826
75;16.03.1995;1800;0;51.91;-15.79;4.146;83.8;5.922;194.7;0.05;13.7033;29.4933
75;16.03.1995;1900;0;2.591;-46.35;3.107;88.3;5.172;191.2;0.01;-17.36767;28.98233
75;16.03.1995;2000;0;-0.028;-32.44;2.364;91.8;3.539;186.9;0;-19.01764;13.42236
75;16.03.1995;2100;0;-0.017;-15.17;2.802;90.5;4.678;193.8;0.02;-19.01071;3.84071
75;16.03.1995;2200;0;-0.011;-17.21;2.518;92.8;3.423;186.9;0;-19.00693;1.79693
75;16.03.1995;2300;0;-0.022;-15.9;2.708;91.4;5.087;185;0.02;-19.01386;3.11386
76;17.03.1995;0;0;-0.061;-40.75;2.519;92.7;5.315;182.1;0;-19.03843;21.71157
76;17.03.1995;100;0;-0.061;-12.78;2.545;92.8;4.575;170;0.01;-19.03843;6.25843
76;17.03.1995;200;0;-0.006;-14.57;3.124;90.2;4.75;177.9;0.02;-19.00378;4.43378
76;17.03.1995;300;0;-0.061;-15.6;3.603;88.2;6.017;175.9;0.03;-19.03843;3.43843
76;17.03.1995;400;0;-0.011;-22.03;3.943;87.8;5.616;167.7;0.03;-19.00693;3.02307
76;17.03.1995;500;0;-0.022;-8.86;4.327;87.5;5.46;166.8;0.04;-19.01386;10.15386
76;17.03.1995;600;0;-0.028;-8.77;4.522;87;6.004;175.8;0.04;-19.01764;10.24764
76;17.03.1995;700;0;3.209;-4.523;4.444;86.5;6.841;178.3;0.05;-16.97833;12.45533
76;17.03.1995;800;0;27.45;10.7;5.003;84.3;7.58;180.4;0.08;-1.7065;12.4065
76;17.03.1995;900;0;56.44;33.23;5.498;83.2;6.79;172;0.1;16.5572;16.6728
76;17.03.1995;1000;0;105.6;72.3;6.233;81.8;8.4;179.6;0.15;47.528;24.772
76;17.03.1995;1100;0;122.9;84.6;6.427;83.5;10.33;188.9;0.18;58.427;26.173
76;17.03.1995;1200;0;147.4;106.6;6.314;85.9;9.35;191.5;0.17;73.862;32.738
76;17.03.1995;1300;0;99.2;71.3;7.08;83.6;9.2;186.2;0.16;43.496;27.804
76;17.03.1995;1400;0;76.1;55;7.24;85.3;8.14;179.7;0.12;28.943;26.057
76;17.03.1995;1500;0;136.6;98.5;8.19;86.3;8.3;180.6;0.16;67.058;31.442
76;17.03.1995;1600;0;134.1;95.4;8.99;88.3;9.58;186.8;0.16;65.483;29.917
76;17.03.1995;1700;0;163.1;90.5;9.86;85.4;8.92;185.2;0.17;83.753;6.747
76;17.03.1995;1800;0.199;25.28;7.02;9.58;87.9;9.74;183.1;0.09;-3.0736;10.0936
76;17.03.1995;1900;1.194;1.243;-7.21;9.62;88.4;11.45;206.1;0.09;-18.21691;11.00691
76;17.03.1995;2000;0;-0.006;-20.78;9.79;85;9.88;213.5;0.1;-19.00378;1.77622
76;17.03.1995;2100;0.398;0;-23.46;9.72;79.9;11.52;226.7;0.16;-19;4.46
76;17.03.1995;2200;0.796;0;-24.93;6.568;80;10.96;255.7;0.13;-19;5.93
76;17.03.1995;2300;0.398;0;-35.11;5.882;80.4;11.69;252.5;0.13;-19;16.11
77;18.03.1995;0;0;0;-54.54;4.89;79.5;9.7;244.2;0.09;-19;35.54
77;18.03.1995;100;0;0;-52.73;5.119;74.7;9.54;234.7;0.12;-19;33.73
77;18.03.1995;200;0;-0.006;-49.13;5.067;77.6;8.94;221.7;0.09;-19.00378;30.12622
