IniFile;Submodel;EntityType;EntityName;Units;Value;Option;Comment
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NStem_m2;[g/m2];0;NA;Nitrogen in stem per m2
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NStemstruc_pl;[g/plant];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NStoragepool_m2;[g/m2];0;NA;Nitrogen in storage pool per m2
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;NTrans_pl;[g/plant];0;NA;translocated N per plant
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;optSLN;[g/m2];0;NA;SLN at Ncleaf = Nc_optLeaf
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;piniGN;[mg/1Kgrains];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;PlantNDemand_rate_limited_m2;[g/m2/d];0;NA;pot. Plant N demand limited by maxNupTake
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;potGROGRN;[g/(Plant*day)];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;potHI;[-];0;NA;potential harvest index
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;ProtGrain;[%];0;NA;Protein content in grains
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;PTF;[-];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;Q45;[-];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;QEffGF;[MJ/C�];0;NA;Photo-Thermal-Ratio during BBCH65 until LAI=0
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;QHI;[MJ/�C];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;R;[-];0;NA;Ratio mobileN /photN
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;relBF_L1;[];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;relBF_L2;[];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;relBF_L3;[];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;relBF_L4;[];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;relTM_L1;[];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;relTM_L2;[];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;relTM_L3;[];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;relTM_L4;[];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;RGFILL;[mg/(Plant*day)];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;RSWT;[g/m2];0;NA;stem reserves during grain filling
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;SENL;[g/(plant.d];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;SENWT_m2;[g/m2];0;NA;Senescing dry weight per m2
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;SLN;[g/m2];0;NA;over all specific leaf nitrogen
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;Stem_Leaf_WT_Ratio;[g/m2];0;NA;Ratio of Stem and Leaf dry weight
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;STMWT_m2;[g/m2];0;NA;Stem dry weight per m2
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;SUMDTTGF;[�Cd];0;NA;sum of thermal time since start of grainfilling
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;sumNLAL;[g/plant];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;SWMIN_pl;[g/pl];0;NA;minimum stem dry weight per plant, used for translocation calculation and senescence
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;TKM;[g/kKernel];0;NA;Thousand kernel mass
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;TOPWT_m2;[g/m2];0;NA;Shoot dry weight per m2
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;TOPWT_pl;[g/plant];0;NA;Shoot dry weight per plant ((LFWT + STMWT + SEEDRV + GRNWT)  )
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;TSDM_m2;[g/m2];0;NA;Total shoot DM per m² (STMWT + LFWT + SENWT + GRNWT + DMTrans)
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Variable;TSUMEffGF;[C�];0;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;dECDP;[°cd];250;NA;duration of endosperm cell devision phase
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;EC_LGend;[-];40;NA;EC stage at which leaf growth ends
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;ECcritNcLeaf;[-];27;NA;BBCH stage from which optimum leaf N concentration starts to decrease with leaf dry matter
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;fFineRoot0;[-];0.653;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;fFineRootDec;[-];0.000501;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;fRootN_ini;[];0.4;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;fRootN_min;[];0.1;NA;
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;g;[-];1.41394;NA;parameter for allometric leaf/stem partitioning
Q:\WHEAT\INI\Proj_HeatNewNames\95_06\HEAT_95_06_BehandlungN240.ini;HumeWheatPartitioning1;Parameter;GM4;[-];149.153;NA;adjustment of grain number per sqare meter
