IniFile;Submodel;EntityType;EntityName;Units;Value;Option;Comment
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_biom_som_6;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_biom_som_7;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_biom_som_8;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_biom_som_9;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_0;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_1;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_2;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_3;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_4;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_5;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_6;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_7;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_8;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_dpm_biom_9;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_0;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_1;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_2;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_3;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_4;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_5;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_6;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_7;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_8;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_rpm_biom_9;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_0;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_1;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_2;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_3;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_4;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_5;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_6;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_7;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_8;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NetMin_som_biom_9;[kgN/ha*d];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_0_10;[kgN/ha];0;NA;NH4 in 0 to 10 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_0_30;[kgN/ha];0;NA;NH4 in 0 to 30 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_0_60;[kgN/ha];0;NA;NH4 in 0 to 60 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_0_90;[kgN/ha];0;NA;NH4 in 0 to 90 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_30_60;[kgN/ha];0;NA;NH4 in 30 to 60 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_60_90;[kgN/ha];0;NA;NH4 in 60 to 90 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_N2O_rate_1;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_N2O_rate_2;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_N2O_rate_3;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_N2O_rate_4;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_N2O_rate_5;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_N2O_rate_6;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_N2O_rate_7;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_N2O_rate_8;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_N2O_rate_9;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_NOx_rate_1;[kgN.ha-1.d-1];0;NA;NOx-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_NOx_rate_2;[kgN.ha-1.d-1];0;NA;NOx-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_NOx_rate_3;[kgN.ha-1.d-1];0;NA;NOx-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_NOx_rate_4;[kgN.ha-1.d-1];0;NA;NOx-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_NOx_rate_5;[kgN.ha-1.d-1];0;NA;NOx-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_NOx_rate_6;[kgN.ha-1.d-1];0;NA;NOx-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_NOx_rate_7;[kgN.ha-1.d-1];0;NA;NOx-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_NOx_rate_8;[kgN.ha-1.d-1];0;NA;NOx-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NH4_NOx_rate_9;[kgN.ha-1.d-1];0;NA;NOx-N emission rate from nitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NitrificationRate_1;[kgN.ha-1.d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NitrificationRate_2;[kgN.ha-1.d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NitrificationRate_3;[kgN.ha-1.d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NitrificationRate_4;[kgN.ha-1.d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NitrificationRate_5;[kgN.ha-1.d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NitrificationRate_6;[kgN.ha-1.d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NitrificationRate_7;[kgN.ha-1.d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NitrificationRate_8;[kgN.ha-1.d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NitrificationRate_9;[kgN.ha-1.d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr_1;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr_2;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr_3;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr_4;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr_5;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr_6;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr_7;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr_8;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr_9;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr10;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr11;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr12;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr13;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr14;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr15;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr16;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr17;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr18;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr19;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin_Arr20;[kgN/ha];0;NA;sum of nitrate and ammonia N per layer
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin0_10;[kgN/ha];0;NA;Soil mineral nitrogen in 0 to 10 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin0_30;[kgN/ha];0;NA;Soil mineral nitrogen in 0 to 30 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin0_60;[kgN/ha];0;NA;Soil mineral nitrogen in 0 to 60 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin0_90;[kgN/ha];0;NA;Soil mineral nitrogen in 0 to 90 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin30_60;[kgN/ha];0;NA;Soil mineral nitrogen in 30 to 60 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;Nmin60_90;[kgN/ha];0;NA;Soil mineral nitrogen in 60 to 90 cm soil depth [kg N/ha]
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2_rate_1;[kgN.ha-1.d-1];0;NA;N2-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2_rate_2;[kgN.ha-1.d-1];0;NA;N2-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2_rate_3;[kgN.ha-1.d-1];0;NA;N2-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2_rate_4;[kgN.ha-1.d-1];0;NA;N2-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2_rate_5;[kgN.ha-1.d-1];0;NA;N2-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2_rate_6;[kgN.ha-1.d-1];0;NA;N2-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2_rate_7;[kgN.ha-1.d-1];0;NA;N2-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2_rate_8;[kgN.ha-1.d-1];0;NA;N2-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2_rate_9;[kgN.ha-1.d-1];0;NA;N2-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2O_rate_1;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2O_rate_2;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2O_rate_3;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2O_rate_4;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2O_rate_5;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2O_rate_6;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2O_rate_7;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2O_rate_8;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NO3_N2O_rate_9;[kgN.ha-1.d-1];0;NA;N2O-N emission rate from denitrification
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NOx_flux;[kgNha-1d-1];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;NSumme;[kgN/ha];0;NA;total nitrogen
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;R_N2_N2O_1;[-];4;NA;ratio of N2 / N2O from denitrification in layer1
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;R_N2_N2O_2;[-];4;NA;ratio of N2 / N2O from denitrification in layer2
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;R_N2_N2O_3;[-];4;NA;ratio of N2 / N2O from denitrification in layer3
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;R_N2_N2O_4;[-];4;NA;ratio of N2 / N2O from denitrification in layer4
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;R_N2_N2O_5;[-];4;NA;ratio of N2 / N2O from denitrification in layer5
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;R_N2_N2O_6;[-];4;NA;ratio of N2 / N2O from denitrification in layer6
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;R_N2_N2O_7;[-];4;NA;ratio of N2 / N2O from denitrification in layer7
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;R_N2_N2O_8;[-];4;NA;ratio of N2 / N2O from denitrification in layer8
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;R_N2_N2O_9;[-];4;NA;ratio of N2 / N2O from denitrification in layer9
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;SumMinr;[kgN/ha];0;NA;cumulative sum of net mineralisation in all layers
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;SumNmin;[kgN/ha];0;NA;sum of Nmin
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;total_N2O;[kgN/ha];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;WFPS_1;[-];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;WFPS_2;[-];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;WFPS_3;[-];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;WFPS_4;[-];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;WFPS_5;[-];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;WFPS_6;[-];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;WFPS_7;[-];0;NA;
Q:\MAIZE\INI\MAIZE3_V112\2007\IniFN\MAIZE3_V112_2007_KD_1_240.ini;SoilMinNH41;Variable;WFPS_8;[-];0;NA;
